    0.00011  -0.00098  -0.00132  -0.00108  -0.00059  -0.00059  -0.00186  -0.00310  -0.00430  -0.00552  -0.00667  -0.00781  -0.00886  -0.00986  -0.01073  -0.01153  -0.01218  -0.01274  -0.01316  -0.01346  -0.01367  -0.01373  -0.01363  -0.01333  -0.01287  -0.01221
   -0.01140  -0.01040  -0.00926  -0.00797  -0.00656  -0.00505  -0.00352  -0.00190  -0.00044   0.00077   0.00077   0.00233   0.00393   0.00544   0.00691   0.00827   0.00953   0.01068   0.01169   0.01255   0.01323   0.01373   0.01400   0.01425   0.01425   0.01479
    0.01503   0.01496   0.01454   0.01392   0.01299   0.01188   0.01049   0.00893   0.00712   0.00510   0.00321   0.00121   0.00001  -0.00070   0.00020   0.00020   0.00065   0.00115   0.00156   0.00195   0.00221   0.00242   0.00250   0.00250   0.00238   0.00216
    0.00181   0.00135   0.00090   0.00036   0.00034   0.00025   0.00004  -0.00025  -0.00055  -0.00087  -0.00115  -0.00145  -0.00171  -0.00201  -0.00237  -0.00254  -0.00275  -0.00226  -0.00120  -0.00016  -0.00016  -0.00059  -0.00108  -0.00159  -0.00217  -0.00276
   -0.00341  -0.00405  -0.00473  -0.00537  -0.00602  -0.00656  -0.00707  -0.00740  -0.00782  -0.00811  -0.00891  -0.00926  -0.00939  -0.00930  -0.00905  -0.00862  -0.00801  -0.00725  -0.00629  -0.00521  -0.00393  -0.00250  -0.00114   0.00061   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00080   0.00080   0.00251   0.00425   0.00587   0.00747   0.00889   0.01023   0.01136   0.01237   0.01311   0.01370   0.01400   0.01410   0.01408   0.01385   0.01404   0.01401   0.01370   0.01311   0.01235   0.01137   0.01028
    0.00898   0.00758   0.00598   0.00421   0.00252   0.00079  -0.00035  -0.00076   0.00071   0.00071   0.00206   0.00339   0.00462   0.00570   0.00663   0.00737   0.00794   0.00830   0.00848   0.00845   0.00827   0.00791   0.00747   0.00691   0.00636   0.00572
    0.00508   0.00438   0.00371   0.00303   0.00241   0.00182   0.00128   0.00081   0.00040   0.00007  -0.00015  -0.00029  -0.00024   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00087   0.00087   0.00264   0.00447   0.00620   0.00787   0.00939   0.01078   0.01198   0.01302   0.01384   0.01446   0.01482   0.01497   0.01486   0.01471   0.01446   0.01462   0.01432   0.01376   0.01300   0.01207   0.01102   0.00982
    0.00852   0.00709   0.00560   0.00400   0.00234   0.00085  -0.00084   0.00014   0.00014   0.00036   0.00064   0.00094   0.00125   0.00159   0.00191   0.00226   0.00259   0.00295   0.00327   0.00361   0.00390   0.00420   0.00442   0.00464   0.00477   0.00488
    0.00487   0.00482   0.00466   0.00444   0.00411   0.00373   0.00325   0.00273   0.00215   0.00154   0.00090   0.00026  -0.00005  -0.00005  -0.00009  -0.00006  -0.00005   0.00000   0.00004   0.00012   0.00019   0.00030   0.00038   0.00049   0.00053   0.00056
    0.00051   0.00060   0.00070   0.00136   0.00168   0.00185   0.00191   0.00188   0.00180   0.00162   0.00141   0.00107   0.00071   0.00023  -0.00030  -0.00068  -0.00128   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000  -0.00012  -0.00012  -0.00038  -0.00064  -0.00087  -0.00112  -0.00130  -0.00149  -0.00160  -0.00171  -0.00173  -0.00175  -0.00169  -0.00162  -0.00148  -0.00135  -0.00116  -0.00099  -0.00078  -0.00062  -0.00043  -0.00031  -0.00018  -0.00011  -0.00003
   -0.00002   0.00001  -0.00002  -0.00002  -0.00008  -0.00008   0.00023   0.00023   0.00076   0.00133   0.00184   0.00237   0.00284   0.00331   0.00371   0.00412   0.00442   0.00470   0.00485   0.00494   0.00490   0.00495   0.00500   0.00554   0.00573   0.00569
    0.00553   0.00522   0.00485   0.00430   0.00373   0.00298   0.00223   0.00132   0.00041  -0.00037  -0.00129  -0.00018  -0.00018  -0.00039  -0.00055  -0.00074  -0.00083  -0.00092  -0.00090  -0.00088  -0.00075  -0.00063  -0.00043  -0.00028  -0.00011   0.00013
    0.00032   0.00103   0.00166   0.00212   0.00241   0.00262   0.00266   0.00261   0.00238   0.00205   0.00152   0.00079   0.00009  -0.00075  -0.00103  -0.00078   0.00028   0.00028   0.00084   0.00139   0.00189   0.00237   0.00280   0.00320   0.00353   0.00382
    0.00404   0.00421   0.00432   0.00438   0.00440   0.00436   0.00431   0.00419   0.00406   0.00385   0.00364   0.00335   0.00305   0.00269   0.00233   0.00192   0.00152   0.00110   0.00070   0.00031  -0.00001  -0.00032  -0.00032  -0.00079  -0.00119  -0.00165
   -0.00199  -0.00234  -0.00257  -0.00278  -0.00288  -0.00297  -0.00298  -0.00301  -0.00303  -0.00291  -0.00282  -0.00206  -0.00143  -0.00093  -0.00065  -0.00041  -0.00039  -0.00039  -0.00061  -0.00088  -0.00136  -0.00195  -0.00239  -0.00285  -0.00254  -0.00162
   -0.00014  -0.00014  -0.00044  -0.00071  -0.00100  -0.00128  -0.00152  -0.00174  -0.00191  -0.00206  -0.00214  -0.00221  -0.00219  -0.00217  -0.00203  -0.00189  -0.00157  -0.00132  -0.00106  -0.00089  -0.00073  -0.00066  -0.00063  -0.00067  -0.00075  -0.00086
   -0.00098  -0.00100  -0.00098  -0.00075  -0.00053  -0.00014  -0.00014  -0.00040  -0.00064  -0.00091  -0.00116  -0.00142  -0.00167  -0.00190  -0.00213  -0.00233  -0.00255  -0.00273  -0.00293  -0.00304  -0.00315  -0.00309  -0.00309  -0.00305  -0.00307  -0.00304
   -0.00305  -0.00301  -0.00300  -0.00294  -0.00288  -0.00274  -0.00249  -0.00211  -0.00151  -0.00085   0.00014   0.00014   0.00056   0.00102   0.00135   0.00171   0.00194   0.00219   0.00230   0.00243   0.00239   0.00235   0.00211   0.00190   0.00167   0.00151
    0.00193   0.00210   0.00205   0.00188   0.00158   0.00117   0.00064  -0.00003  -0.00089  -0.00176  -0.00258  -0.00304  -0.00222  -0.00172  -0.00117   0.00027   0.00027   0.00081   0.00138   0.00191   0.00243   0.00287   0.00326   0.00357   0.00381   0.00396
    0.00405   0.00405   0.00401   0.00392   0.00379   0.00363   0.00343   0.00318   0.00290   0.00259   0.00226   0.00190   0.00155   0.00120   0.00089   0.00062   0.00040   0.00024   0.00010  -0.00005   0.00029   0.00029   0.00100   0.00174   0.00234   0.00299
    0.00346   0.00394   0.00422   0.00450   0.00454   0.00456   0.00431   0.00407   0.00370   0.00341   0.00351   0.00342   0.00312   0.00277   0.00231   0.00183   0.00126   0.00064  -0.00014  -0.00090  -0.00160  -0.00204  -0.00124  -0.00096  -0.00064   0.00031
    0.00031   0.00106   0.00188   0.00252   0.00321   0.00367   0.00416   0.00438   0.00459   0.00452   0.00442   0.00401   0.00363   0.00314   0.00275   0.00284   0.00266   0.00227   0.00177   0.00117   0.00048  -0.00028  -0.00114  -0.00210  -0.00296  -0.00362
   -0.00377  -0.00257  -0.00188  -0.00112   0.00012   0.00012   0.00030   0.00049   0.00067   0.00079   0.00088   0.00090   0.00088   0.00079   0.00066   0.00044   0.00019  -0.00012  -0.00046  -0.00084  -0.00122  -0.00161  -0.00197  -0.00231  -0.00259  -0.00281
   -0.00293  -0.00298  -0.00290  -0.00274  -0.00246  -0.00207  -0.00159  -0.00098  -0.00031   0.00004   0.00004   0.00025   0.00050   0.00060   0.00078   0.00080   0.00089   0.00081   0.00078   0.00056   0.00037  -0.00004  -0.00039  -0.00079  -0.00105  -0.00080
   -0.00077  -0.00092  -0.00114  -0.00143  -0.00178  -0.00219  -0.00269  -0.00331  -0.00385  -0.00425  -0.00418  -0.00281  -0.00197  -0.00107  -0.00058  -0.00058  -0.00158  -0.00255  -0.00361  -0.00455  -0.00553  -0.00638  -0.00724  -0.00797  -0.00871  -0.00934
   -0.01000  -0.01051  -0.01089  -0.01108  -0.01059  -0.01030  -0.01004  -0.00985  -0.00962  -0.00946  -0.00926  -0.00915  -0.00907  -0.00890  -0.00849  -0.00756  -0.00527  -0.00352  -0.00163   0.00019   0.00019   0.00053   0.00084   0.00115   0.00137   0.00158
    0.00170   0.00180   0.00179   0.00176   0.00164   0.00149   0.00127   0.00102   0.00073   0.00042   0.00012  -0.00016  -0.00039  -0.00059  -0.00072  -0.00080  -0.00080  -0.00077  -0.00066  -0.00056  -0.00041  -0.00026  -0.00008   0.00013  -0.00070  -0.00070
